depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,GSN,OLIG2,ANXA6,NOTCH3,ERBB2,TP53,CDKN2A,ACTN4,MMP1,CLDN1,STAT3,EGFR,CD44,IDH2,RHOA,PGR,EPCAM,CDC42,NF1,VEGFD,PFN1,MMP2,CFL1,CEACAM5,SMAD4,CLDN7,ANXA2,BRCA1,VIM,VEGFC,ESR1,FSCN1,YAP1,BMI1,MMP9,MYH9,BRCA2,IDH1,LGALS1,CDH1,CD24,BCAR3,ALDH2,FLT4,ECM1,NANOG,PTEN,RAC1,PROM1,LGR5,S100A4,SOX2,EZR,TAGLN,MKI67,POU5F1,MTDH
ACH-000231,KALS1,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.0708576558,0.0652209075,6.0379545775,1.6512968184,3.9759802804,6.2087474249,8.5939873134,9.4980257528,1.305175412,1.4901553652,5.526048196,3.4480292272,7.4323775775,6.7178788249,9.586411336,0.0104927311,0.4792077997,8.7163823828,3.3294668014,0.3590062265,10.3529242874,7.3800568426,10.2527212849,-0.0087965739,5.4913135488,0.4795494537,11.6341638558,3.6621084729,11.3000293117,4.1553388888,0.2565463418,7.7014345256,5.6356977273,4.6184329233,0.4841472505,8.1692647083,2.3052244599,5.780871998,11.8315165817,1.2844230113,8.6521025287,5.9755391623,1.7666005245,0.6161702673,4.0774022376,0.3650455399,3.6677655791,7.6398491347,0.089479236,5.059154489,3.9017850837,1.5241148589,7.4205456586,8.2584093372,6.1543260374,0.5656103281,5.8357647536
ACH-000631,KS1,CNS/Brain,Diffuse Glioma,Glioblastoma,,,7.6435420053,2.2213485098,7.1846469225,0.0216049933,5.5093590887,5.5859448811,0.1387177073,9.0758493029,0.2568335451,4.5366557722,5.4457192337,3.6792825384,8.6984831152,2.919700596,8.9551483965,0.9363129056,-0.2933220112,7.583357378,4.4551545437,-0.0509802733,10.9345916836,8.1888511442,10.3205281138,-0.034956324,5.1551478569,-0.0897390004,11.8677761736,4.7126096801,12.7459175277,4.1824864428,0.3493953066,6.9265978559,5.9466231595,5.1888110996,-0.0101494248,8.074263163,1.5501850688,5.7309301991,11.8975481108,-0.0003425363,0.811288675,3.8870898301,4.6452783541,0.1388508285,7.1557906405,-0.0346086072,4.9986358928,7.7542276285,0.1027498654,0.0151792774,9.4247958435,-0.0323633246,5.432149706,9.5413128645,5.5975159262,0.1734582645,6.4051860154
ACH-000200,NMCG1,CNS/Brain,Diffuse Glioma,Glioblastoma,,,7.2327230614,0.0933435269,5.7906207458,1.1093498044,4.389730301,4.8979801727,1.6684218204,8.7966162215,5.2728906599,3.8030845608,5.5438502532,5.66356907,10.3690627027,6.2394410749,8.5832716589,-0.0029912554,0.4792077997,7.8151045843,4.152584354,0.3990982095,10.3406110941,8.9734047354,10.1183368881,-0.048221882,4.51688768,1.0177911592,11.6944329757,4.0481478871,12.6970907293,5.1253964401,0.0858305589,7.3679271561,6.1914305867,3.9868959587,-0.0234970528,9.119803687,2.1087761913,5.5219813206,12.3916381832,0.3316292622,5.0895054544,6.2469885963,4.5514991828,-0.0259348362,3.6455388928,0.0241671899,4.3026364247,8.3182293124,1.3189902585,0.3407808813,6.0615215412,3.9592873608,8.3535658291,6.4336576691,6.2720200171,0.1614001646,5.8897584327
ACH-000738,GB1,CNS/Brain,Diffuse Glioma,Glioblastoma,,,4.4762482448,0.0509561311,3.9654818422,0.7291961105,4.5230076353,7.3410417381,0.0816329673,7.7342433034,0.4261976962,2.3437779634,5.9650294046,3.7419536052,10.0059001111,5.7425422434,9.5022734159,-0.0029912554,0.230797923,8.5886076299,3.3227724636,0.0967400553,10.7798808322,6.1621742942,10.3780581195,0.0668708204,5.2913199338,0.8061664567,12.606918796,5.3128147695,12.3104204564,2.1770724009,0.0109255705,8.0676932299,5.0453111515,5.5422660897,0.5293173615,9.0799651149,2.1026989571,5.0518475823,12.4584740966,-0.0599200097,6.648948488,6.0615625707,3.0708831565,-0.0259348362,2.7818084855,-0.0346086072,5.2966680087,8.3961443763,0.1418300966,0.0015342959,5.4562057934,3.6017427112,8.3058243858,2.4429364415,6.4623559462,0.3004174274,6.1675111243
ACH-000269,AM38,CNS/Brain,Diffuse Glioma,Glioblastoma,,,4.5723343258,0.0220063236,8.092232817,0.1326636743,3.6955274855,4.1734194219,0.0816329673,8.62711774,9.9152049444,0.1864861239,4.903547497,4.9168395532,9.5298229944,5.4471596763,8.7572428285,0.0104927311,0.1703076583,7.9179754702,3.8631982537,-0.0003261245,10.4606768731,9.0176331565,10.2925385909,0.0545402923,4.6008690604,1.1674975297,11.4837396339,5.0592226533,11.9699480073,4.0438885618,0.2458197337,6.657404104,5.5602751747,5.8899235446,0.2432465694,7.4096306406,2.2199894618,6.3527358553,12.1449638713,-0.07213805,3.505834558,5.954409814,5.1495281506,0.7665761468,4.2515809448,-0.0346086072,4.4148647839,7.6784542252,0.5322622105,0.0015342959,1.7672993024,0.446626887,5.7873208296,1.0421315992,6.0078677124,0.2780717394,6.4868422569
ACH-000469,YH13,CNS/Brain,Diffuse Glioma,Glioblastoma,,,7.0479840941,0.0365521839,6.0069900644,2.5483393868,4.828968155,4.668964721,1.1253199842,9.2838319138,6.750775714,5.2410392328,6.1939188376,5.6888330788,8.5899209429,5.4801577528,9.2988959177,0.1745690025,2.08102982,8.1229611006,4.5860352188,0.2616800272,9.3517507661,10.0574989803,10.3773945657,0.7891207909,5.3128257737,1.5809366817,11.9324412697,3.9607351909,11.1740101711,7.2637811601,0.4821028263,7.915695326,6.6262519146,5.5728062686,0.3180865246,9.0276907334,3.0077160556,5.860682408,13.127579953,1.0406907086,6.6745091482,5.1050384904,3.9368229241,0.0398487946,5.515235243,-0.0346086072,5.3899415402,8.3297827481,0.4312684246,0.4740816515,6.8310938389,0.7334779737,6.3728179799,8.7910208657,4.1216155657,0.2780717394,6.4799994211
ACH-000108,KP3,Pancreas,Adenosquamous Carcinoma of the Pancreas,Adenosquamous Carcinoma of the Pancreas,,,5.4545341312,0.007315726,2.5351251537,0.0844079756,4.4158811871,3.5139172032,7.4153362056,8.8778674504,-0.0539942206,9.0864060733,4.2371906011,5.6897867577,9.6088591946,5.3006647525,8.1535912373,-0.0029912554,8.1080558229,7.9508462618,3.8453887167,0.1585523355,10.1382552051,0.8664268494,9.9023499387,0.0545402923,4.2916151448,7.1652427114,10.7444914333,3.1834751713,9.3055381043,5.0935834848,0.1217642657,2.8350793523,6.0667358916,4.9669155881,0.0291146138,6.3521873698,2.6085037378,7.2252720444,11.0110452214,5.9492539749,4.0106089444,5.8682675177,4.6243007041,0.065289115,1.5496479574,-0.0346086072,5.4061610236,8.2824569928,0.1923108787,0.0151792774,9.0118911529,1.2179287724,9.7134810516,3.0429468354,4.8369169976,1.1165587459,5.674934743
ACH-000281,KP2,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,6.9552049902,0.0220063236,0.8475660892,1.768000288,5.3258227737,5.218409108,0.1387177073,7.1900947406,0.569104906,6.6474935788,4.8435767512,4.7823037297,7.9592612791,5.7158770719,8.5382332334,-0.0029912554,7.7653468762,8.4967520894,4.3252852036,0.7343195598,9.4133227943,2.8645593584,9.3873745737,1.7989149255,1.5254049891,5.8276864885,10.9427587873,4.4583577331,2.475377527,4.251197355,-0.0150064196,3.137033991,5.643168397,4.6670226468,0.0161538797,6.4952037215,2.6775681812,7.0394376738,11.3730789137,6.5864061762,4.9193164781,4.6412131616,0.0657245225,0.3585710693,2.7866507245,-0.0346086072,4.5168989974,8.3460749068,0.1027498654,0.0015342959,9.3664094515,-0.0463094036,6.9144170024,2.1606960584,5.2273975703,1.7009937456,3.6727098165
ACH-000347,QGP1,Pancreas,Pancreatic Neuroendocrine Tumor,Pancreatic Neuroendocrine Tumor,,,3.9683360444,0.007315726,1.3241723167,1.166418006,2.1342137767,3.6102307877,5.7588793037,5.908407936,0.9995008992,0.1153237115,5.9551540289,2.9640150246,0.9448124085,7.2654685032,7.2506380411,0.0886949721,8.7272751946,7.2117855261,4.1255144778,1.0786212924,10.2650477531,5.0743147947,9.5474906917,9.5266449921,4.6327428819,7.4333459709,6.3180240197,5.0179938765,1.4080206402,0.0805049448,0.0736345332,4.9528739542,0.4022729739,4.7977464564,0.0672619868,6.3841948304,2.6627176432,8.7668756444,6.0198113921,7.2693467789,8.5936085136,1.5197048738,2.6147485115,0.1972277807,0.8744738317,-0.0346086072,4.020313414,7.7100428168,0.2046542903,0.8036649826,5.1302063054,5.5432531031,5.8157460027,0.8842004334,5.0403962092,0.0091239823,4.7249804783
ACH-000570,YKG1,CNS/Brain,Diffuse Glioma,Glioblastoma,,,7.5620377038,0.0220063236,7.063630694,1.8587789353,3.5752723343,6.7284242321,0.0816329673,7.5319771834,1.3857936213,0.4886128084,5.8404452228,3.7109609614,8.2480020825,5.2566820477,8.8733335136,-0.0029912554,0.4934115968,7.7489811494,4.4982589187,0.1433050134,10.6285982397,9.7303201631,9.581112199,-0.1025784572,4.9454303619,2.3522020279,10.8586802518,4.3445049237,12.5079369665,2.8881650882,0.145193911,7.8665873441,4.9756398306,5.3921684013,0.0291146138,6.4817478999,1.4287627026,6.7980438098,11.7446043581,-0.0968905783,5.7733688645,3.4491576427,4.6263120908,0.0007649863,7.2593440159,-0.0346086072,4.4736427108,8.0289624268,0.0760828168,1.3733216025,6.5786931587,1.2690879338,4.8059708788,1.6510385818,5.2847902143,0.0997056023,6.1852205773
ACH-000652,SUIT2,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,6.5182524027,0.007315726,4.8625524349,0.1677757002,5.240111685,4.7988571258,3.5688803714,8.091592817,6.73097319,6.8002001526,4.6409455419,5.1774622054,8.2477364098,3.4650569015,8.8370178895,-0.0029912554,7.7201880822,7.6946042273,5.184041606,0.1585523355,10.1134579559,1.8655947744,10.4186664531,0.6178566598,0.7836758431,3.7764942269,12.027703447,5.0879362161,9.9808184789,0.2763731202,-0.0281637234,5.8037053742,6.6099079141,5.5626959294,-0.0234970528,7.0975350419,3.1530827704,6.9519140585,9.3995010862,3.5434818379,8.1956676163,3.5858784327,7.3570611319,-0.0259348362,1.3311850258,-0.0346086072,4.6125065498,7.8483527864,4.0352466227,4.042482443,10.0625813643,0.2443586728,7.1001903958,2.0042943069,6.602948866,2.4385830742,6.2954420495
ACH-000232,U251MG,CNS/Brain,Diffuse Glioma,Astrocytoma,,,7.0554394715,0.007315726,4.307904235,0.7137448659,3.8782291453,6.2606676055,-0.0789265037,8.3872745601,0.2228016572,1.5729969417,6.3208317452,3.718536166,9.6579765591,4.9658233074,8.6995766682,-0.0029912554,0.0886482574,8.0968398541,3.0348515979,1.1740648187,9.9748370681,6.5744170507,9.6500391583,-0.061614385,3.5981656907,0.4466557546,11.7386124473,3.7214235657,12.4071485214,0.7409457936,0.2777444937,5.7113395659,4.7927577223,4.3405936206,-0.0101494248,7.0665237171,1.3072985905,6.6233875199,11.0912526668,-0.0357915245,3.370077919,3.8293811345,0.1526182684,-0.0259348362,3.7875783148,-0.0346086072,3.4606876338,7.6701503786,0.1546203345,0.7565167145,5.425820984,7.7190900521,6.5602330814,1.0106029382,4.7501794024,-0.1592095275,5.9144517791
ACH-001608,NP2,CNS/Brain,Diffuse Glioma,Glioblastoma,,,3.0864771772,0.2668406521,6.2482299238,0.3083362027,2.463331142,4.8907811797,0.2183052068,8.2309537376,0.5608378161,0.2516039013,5.3173612638,3.1025429495,7.3317166322,5.7713125872,8.7920067499,0.0030895255,0.9660560626,8.3961485088,3.9393995323,0.4721525733,10.5404184513,6.4683875155,10.7066252191,0.1781286556,4.5257095788,0.531188222,10.8450461328,4.4706489255,10.2240963304,3.5100734269,0.1006631186,5.7910550709,5.373501495,4.4473424371,0.7642881011,8.1382400986,3.3403571119,6.6501647457,10.9208338941,0.4351037903,4.5378341301,5.4460273144,5.297688355,0.0364293262,4.5230866315,0.2587618461,4.9409459797,7.8183863621,-0.0153546952,0.0371158874,7.3487355629,0.9432726181,6.7464332784,6.4225202493,6.2885943508,0.3159915822,5.0410158771
ACH-001609,NP3,CNS/Brain,Diffuse Glioma,Glioblastoma,,,5.0635093889,0.0028545322,8.0272944572,0.1946681905,4.3140236299,2.6957776722,0.9715619664,6.9192289074,10.2228355116,0.468616378,5.4218791261,4.4372404071,8.7855118642,6.1458114915,8.9726204738,0.0030895255,1.721037186,8.0322638939,3.6333049232,0.083590816,10.557622423,9.0435202124,10.8404119096,0.1781286556,4.1132927461,0.7410103869,11.377634263,3.7448481087,10.7585725876,4.1102687259,0.1168528341,8.297738951,6.1978551848,4.9352675775,0.0661802264,8.5651091027,1.4165141065,7.2911335126,13.3637596811,0.5197904768,7.6183201974,5.3885703013,4.9928612597,0.0364293262,5.8343242006,-0.0083056744,4.9781564781,7.967527305,0.0141361521,0.1537473338,6.4359823727,0.3124700647,6.0556248645,4.387092522,4.0491142072,1.2721106374,5.7635240643
ACH-001610,NP5,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.9525431149,0.0302571252,6.7605784533,3.1613812078,1.6108900636,6.9644633714,0.2183052068,8.5014189113,0.4601181193,0.3189428105,6.107216447,4.1986511436,5.480968467,7.5666680359,9.0522355634,0.0030895255,1.0033735775,7.4735516543,5.3054489549,0.258452759,11.7872521825,9.4884282798,10.8729385445,0.1781286556,6.3557405424,1.075835764,11.0587841408,4.9831477162,10.3228166958,2.3757170814,0.067801992,7.7666550463,5.1309147262,4.5989298046,4.2031622022,9.4005271227,3.4497966003,7.6642407525,11.8412998739,0.4351037903,1.1532061025,5.6320499138,6.2791329323,2.6090495626,4.9642033892,-0.0083056744,4.1966553843,7.657694568,0.0992586981,0.1677148139,9.3310860418,0.1080206423,5.7711348277,6.6984601877,5.6928422775,0.3159915822,6.2057962785
ACH-001622,ONDA7,CNS/Brain,Diffuse Glioma,Glioblastoma,,,7.7020154013,0.4186550832,7.5633746481,0.1191826851,4.333025901,4.7819790618,0.2183052068,7.9172878555,4.9443811154,1.7270153484,5.1883463811,3.8476006879,9.6485658796,6.5256007634,8.0871996457,0.0030895255,1.1211434228,7.4890919482,1.7437374376,0.1183774059,10.5102464495,7.5594786446,10.4934734065,0.1781286556,3.1118287948,0.531188222,10.3665580517,3.7113695385,11.9835780681,5.2345731969,0.225962818,7.2022779978,5.0555369553,4.084960724,0.856446367,8.025683035,1.1590314053,5.4265241279,13.0298592005,0.4351037903,4.1491451126,5.5562167738,3.593554339,0.0364293262,5.4913581757,-0.0083056744,5.4079708043,8.7045900776,-0.0153546952,0.0371158874,7.2421892356,0.1080206423,5.2365802523,4.2534142259,4.1548903297,0.3159915822,4.4598298583
ACH-001624,ONDA9,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.878333881,-0.0110509304,0.1804520338,1.2627264899,3.955942234,5.4141960122,0.2183052068,7.9010491957,0.2062021356,0.2237484011,4.8403804611,4.4676531543,8.9862326082,5.0278244233,8.4828216766,0.0030895255,0.7919932614,7.0926652693,3.1507320284,0.1183774059,11.1093455303,6.4440455683,10.3711398026,0.1781286556,4.1972649341,0.613563293,11.2208400131,3.7897463848,11.7406192745,2.6923416318,0.067801992,7.6926893841,4.4161470114,4.309632206,0.0499923285,7.6324307568,1.5375288377,6.1678204864,11.5320137597,0.4351037903,6.5376007227,4.8740510264,0.1710165158,0.0844641086,3.3305618228,-0.0083056744,4.5835012785,8.9156450653,-0.0153546952,0.0371158874,3.6973869565,5.5425232455,6.738919194,7.7723250648,4.8354691501,0.3287327828,4.9724907211
ACH-001623,ONDA8,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.4037275576,1.0908083474,7.1605139606,2.2217859033,3.9415593082,7.0370650659,0.2183052068,8.1222514461,8.9341299523,1.4767721393,4.7787403663,5.4458734356,9.4234944016,7.0301214386,8.9945347074,0.0030895255,1.3789213389,7.4316819506,3.8567232775,0.3560718638,10.4430667318,7.2265304044,10.7224909117,0.1781286556,5.5031756041,0.6659287393,10.5183097654,3.9042554172,10.6584962045,5.1157238017,0.0843138961,7.2846537102,6.3532365668,5.1474805179,0.0336433545,7.0855404587,3.6432158884,6.9956762616,12.7907829005,0.4351037903,1.0452382155,6.413859235,6.6246291487,0.1764731227,6.6557500052,-0.0083056744,4.7133229343,8.1966628776,0.1129845015,0.195269407,5.3694763192,0.1080206423,6.0203040737,2.7578196424,6.1846999127,0.3538410402,6.1486454158
ACH-001611,NP8,CNS/Brain,Diffuse Glioma,Glioblastoma,,,7.3848496926,0.016622993,7.7693591844,0.584004571,4.639236842,0.4137878269,9.1000238056,9.5478618884,6.4153486412,0.3706061401,5.6984854679,4.6255535813,8.9607164053,5.0622966145,9.3725018328,0.0030895255,0.9016014587,7.9229745873,4.969602906,0.1410205931,11.3923510507,9.041745115,10.7923480263,0.1781286556,5.6791716449,1.8094863174,11.8846991785,4.1382064757,11.7610729372,6.8675453288,0.2108080765,7.8763545092,5.8007359603,5.1248404463,2.0966937549,9.6781255803,3.3079897524,6.2922763745,12.4313416658,0.5998130864,0.8866877913,6.4833937271,6.5371756023,0.1157161965,5.021490896,-0.0083056744,5.8793731568,8.3472025592,1.096642208,0.0521952245,5.8826236827,0.1080206423,7.0488873235,10.8098407635,4.2332197027,0.3413484523,5.9011473971
ACH-002070,HKBMM,CNS/Brain,Meningothelial Tumor,Meningioma,,,7.5082579393,1.3080457314,7.5855638673,1.2627264899,5.0281857476,6.1850839438,0.2944858222,8.5978072281,9.5755265359,4.3398891978,5.3926450033,6.1025612694,10.9747111164,3.2045990391,8.7288669297,0.0030895255,2.5761828799,8.3056718565,4.5273330771,0.1742039051,10.5330308196,4.1500805197,10.4508341322,0.1781286556,5.3751456154,1.9817087815,11.9162337306,3.2625795212,11.22278183,3.8926885604,0.067801992,6.7822308112,6.4715408741,5.7293766997,0.0661802264,9.4500356121,1.4297954786,6.9499437984,11.7643528467,0.6632894158,3.5229158924,6.7922392137,5.4412737113,0.0364293262,3.287685398,-0.0083056744,5.8930278919,7.8118938387,0.1534188166,0.0671259942,8.662482885,0.1080206423,7.7228663092,6.1711201045,4.4253017474,0.3662129248,7.5592021434
ACH-000756,GI1,CNS/Brain,Diffuse Glioma,Gliosarcoma,,,5.8596651433,0.007315726,8.1477582922,4.0800766874,4.6683645626,5.8148525658,7.943127654,7.5603127293,1.4321379185,0.1513388779,4.7370158652,3.8740961331,7.2531307721,6.1734850584,8.7559661733,0.0238438682,0.2392378171,7.3429556754,4.8106388581,-0.0339302845,10.5666416161,10.4025282954,10.6936979958,0.1151344267,4.8266901787,1.2026482963,9.8641781034,4.8686985729,10.3394130826,3.9239433321,-0.0281637234,7.8036843872,5.8210290183,5.0285566816,0.0030666974,7.9563758297,2.7757853533,6.474623887,11.4153737936,0.2358863863,1.0848974817,4.4559934909,5.2118961571,-0.0259348362,4.6379429575,-0.0346086072,4.6982735445,8.5473355001,0.0625582003,0.5409216502,5.1505521405,-0.004872828,4.7079812379,8.4804406524,4.8398471675,0.365638346,6.8742364627
ACH-000265,KP4,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,8.3931095017,0.007315726,5.1343645604,3.0559024,5.3996400967,1.341561773,-0.0274982776,6.4819819537,2.5798243292,4.6159779099,6.4519723913,3.2774002378,6.6771614255,4.9493059991,8.5656542213,0.0104927311,1.9178410052,7.5927179147,5.0338008176,0.5985197316,10.8093186746,0.5408870737,9.8373440405,0.0295484517,0.0665558366,1.0511851857,10.076304923,5.0405662588,9.8417664426,6.5036506811,0.0736345332,6.1920835728,5.9901938417,4.716248404,0.8792078562,6.2083587099,2.6498759117,6.8377568557,10.0820335092,0.4642414237,0.8765652741,3.0263806976,2.8408197191,0.2086058818,1.0979847176,-0.0346086072,5.0354569481,7.6182252841,0.1546203345,0.0015342959,2.4898588918,4.1500590817,6.2516962006,2.2344382604,6.2074629825,0.0355326934,4.7719694728
ACH-000085,T3M4,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,4.6682424964,0.007315726,2.7142239888,3.6210010038,5.0865962982,5.2207359763,4.9226662554,7.4720996165,5.9229918485,6.8668594314,5.1561540779,6.4808461334,6.7897835933,3.440798443,7.8685964615,-0.0029912554,5.6009317904,7.8955659044,4.1502833629,0.438282371,9.0681518592,1.1348657079,9.9919593914,5.7247140422,3.0455957568,7.0086504226,11.1441876125,4.7192733069,2.1676897811,5.4882074041,0.5778442086,8.371212548,6.2675922463,4.0133472637,0.0030666974,7.5729011146,2.868221606,6.0424234514,9.7794628786,5.6655827276,5.0997619712,6.2412506584,4.1079906716,0.3886458547,1.9226049931,-0.0346086072,3.70162365,8.3643950053,0.0071271097,-0.012245121,4.1024208052,2.3386710279,8.0775903243,1.2237880744,5.069254518,1.8210436526,5.6104917184
ACH-000592,TM31,CNS/Brain,Diffuse Glioma,Astrocytoma,,,8.8026276274,0.0220063236,2.0133303932,3.2883442106,5.0862532935,5.0249035932,-0.0529720579,8.2929615363,0.7645021786,1.9459973616,5.9090929437,4.5789444546,10.5547532764,6.3470933511,9.1057889247,0.0104927311,0.3833432563,7.7803925008,3.0908225344,0.0649857724,10.2436671204,9.7845568938,10.4081773487,0.0295484517,5.7006838174,1.2799577758,12.3324760402,3.7404069085,10.8733421576,1.3079889459,0.0979162118,6.5199664713,6.4317965372,3.9680952596,0.0672619868,9.5779675894,2.0469192608,5.8138452624,11.2466108411,0.8981991914,4.7106209666,5.9783474266,4.7717921172,0.0526289564,4.2724529305,-0.0346086072,5.5884250936,7.075954774,1.8676221947,0.0151792774,5.5857764007,4.6529751202,9.0387086694,5.1589093995,5.9298919234,-0.0313260425,5.6197166601
ACH-000205,PK59,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,7.3132006215,0.0220063236,0.5025200625,0.9089747459,4.9691520478,3.5552817743,5.8155956503,9.0584337299,6.3483047446,5.2232008808,4.3294986164,5.718339323,8.7432784458,3.8661831873,8.7578970903,0.0104927311,8.1428515927,7.3449955493,3.7368337748,0.3990982095,9.9869258584,0.9145542951,9.0761301819,3.4881487387,4.6782959944,8.0045873567,10.5177838635,3.4158693382,5.8470665152,0.1082261836,0.0363635878,6.8391448426,5.353396501,4.4623127053,0.9717566567,6.9247375842,2.5840438045,7.358306698,9.447713253,7.4953193508,8.3635687392,6.110017251,4.6492389143,0.0526289564,4.4191757116,-0.0346086072,5.1230644381,8.0877599808,0.1546203345,0.0684657034,10.1515272354,0.0220989489,8.8175860795,5.8409691014,2.6728401022,0.7348833797,5.3541503847
ACH-000307,PK1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,6.3965361801,0.007315726,0.2140718072,0.5488594236,5.7372126901,4.9705662766,-0.0529720579,8.0838799332,2.9642512621,5.8385645544,5.008539259,6.323401374,9.1253246636,3.0508619695,7.9101264693,-0.0029912554,7.7699822917,7.3157698365,4.3286916306,0.0809357458,10.8544805913,2.029885844,9.89697086,0.6424820321,-0.0945682971,6.6451152699,11.5847273766,5.2706657206,4.2872697922,1.8283885124,-0.0019774819,7.6647170476,5.610411193,5.0512984584,0.0030666974,8.1031683786,3.0432482375,6.5887735835,11.4852641848,6.6542319819,2.601371729,6.0319336506,1.3199793289,-0.0259348362,5.9099742658,-0.0346086072,4.4748798229,7.6286413847,0.0071271097,-0.0261616488,3.6699859195,1.8412202341,7.2334188069,1.3094197839,5.0407692094,0.0743449009,5.8999389386
ACH-000468,PK45H,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,7.7326266067,-0.0110509304,6.6899425014,0.2806851087,4.4113779475,5.9844750226,0.2183052068,7.9850671986,0.3886828621,7.1017794673,6.0376471543,7.1203263781,8.647585888,4.8772654759,9.1190451899,0.0030895255,5.5872171541,8.0978232562,4.6461991043,0.1850641903,10.2686442484,4.4342457514,10.4192938799,0.5159208352,2.9670907874,1.6198943847,11.240679043,4.7545527103,6.6828520875,-0.0534613027,0.0843138961,6.8609018269,6.1081295738,6.5287505234,0.0336433545,9.2565314693,3.8210802315,6.2010475632,12.1781901409,2.5242788316,0.8440212842,4.8325283129,4.6710219449,0.1157161965,3.8513759993,-0.0083056744,5.7784357923,8.7127679081,0.0854052111,0.711019849,11.8306531825,1.0314705312,7.9553328238,2.2029125115,6.9228532311,2.5265249181,6.1511049373
ACH-002039,PK8,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,4.1160387875,-0.0110509304,0.8354295314,4.0114961995,5.2228336188,3.0364636348,0.2183052068,7.9392078503,4.6654773201,7.6510662299,4.7245542734,5.8006041228,8.4271794256,5.3943478214,7.7814444479,0.0030895255,8.378659867,7.7653029633,4.5340608831,0.1183774059,10.2079825068,7.1840361248,9.9508030673,4.4873582749,4.1143099656,8.6964580737,10.4179753777,4.6731919018,0.3699771224,2.6129699673,0.3841236441,6.3922267055,6.0258653919,4.9912074583,0.1293825698,6.9693327378,3.0014587826,7.8496198621,9.7969883959,8.6669321926,6.8038929257,6.7703082666,6.0639279517,0.0364293262,0.6396396943,-0.0083056744,5.0070908799,7.8853787038,-0.0153546952,0.0521952245,4.4957346989,0.1080206423,8.0411026987,2.6455191294,5.2033524765,1.4045929264,6.2949329317
ACH-000502,TCCPAN2,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.7506909826,0.0365521839,3.461253058,1.9085484071,4.4591005028,2.152780651,0.4567997393,8.4970602885,1.7003416857,4.627595397,4.1763200564,4.2013458462,8.6193033424,5.3654761098,8.1422118623,-0.0029912554,6.1282282542,7.5033913766,3.8254521498,-0.0681999165,9.3120984716,0.7653943594,10.0688780747,0.4131200146,1.7884977041,5.362142096,12.0884314293,3.448109053,9.8999679179,3.0526082178,-0.0019774819,6.113396452,5.0158043266,4.2841665019,-0.0101494248,5.74966356,2.932351452,8.1378136543,10.8592327383,4.3229450562,6.1881847192,3.9164596607,6.5271825096,-0.0259348362,2.8318917009,-0.0346086072,5.4497352283,7.9536407493,0.367015922,0.9502492271,8.21638452,0.0745621496,6.4871912603,2.4453338685,3.9117185017,2.3641198944,6.4807405103
